"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-06-11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","1.5","","2020-06-12","","22419.759765625","131","779","736.285"," *06/13/2020 Abigail Snyder: Rode the Stumpjumper today because I finally have power on it. :) Seemed heavy compared to the Epics... but I'm excited to be able to train on it more often.*","1.37361109256744","4.53399991989136","","68","","130","152","","","0.654294573213978","58.56","0","2","7","23","49","1","0","","","","43","14","9","6","4","3","2","","","","6",""
"BCSP Weekend","Bike","Steady Ride. Target for NP is 225watts.","4.5","","2020-06-14","","142819.78125","161","592","3590.507"," *06/15/2020 Abigail Snyder: Ran out of water early. Lots of sand in last half of ride. Otherwise nearly all gravel.* *06/17/2020 Abigail Snyder: I don't know that maintaining 225 np is even possible. I don't feel like I could have pushed much harder... at least not for that duration.*","5.97472238540649","6.6399998664856","","79","","134","163","","","0.702775428352346","295.28","0","2","18","103","214","22","0","","","","123","143","50","19","7","4","1","","","","8","7"
"DRT Warm Up","Bike","","0.583333333333333","","2020-06-14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-06-15","","59642.44921875","135","605","1539.865"," *06/15/2020 Abigail Snyder: Started and ended with singletrack. Pavement and gravel in between. Rode the Diverge. Tried to stick to my zones.*","2.88527774810791","5.74200010299683","","73","","118","145","","","0.637094248003115","117.14","1","6","29","122","16","0","0","","","","76","64","15","6","3","2","1","","","","5","5"
"Cycling","Bike","","","","2020-06-16","","2661.42993164063","116","473","56.395","","0.125277772545815","5.9539999961853","","70","","","","","","0.586454537140902","4.12","","","","","","","","","","","4","2","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-16","","2316.43994140625","118","379","47.638","","0.106388889253139","6.10200023651123","","70","","","","","","0.572554878354126","3.23","","","","","","","","","","","4","1","1","0","0","0","0","","","","",""
"DRT T.3 EN V1.1","Bike","","2.33333333333333","","2020-06-17","","65158.328125","181","402","1472.007"," *06/17/2020 Abigail Snyder: Finally nailed (or close) the zone 5 intervals. Really struggled with the threshold afterwards*","2.19361114501953","8.25100040435791","","83","","136","164","","","0.804378326956941","141.18","0","1","9","46","42","35","0","","","","45","33","19","20","9","1","0","","","","8","5"
"Cycling","Bike","","","","2020-06-17","","2738.27001953125","137","376","61.509","","0.116388887166977","6.58799982070923","","72","","","","","","0.652498399920911","4.61","","","","","","","","","","","4","1","1","1","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-17","","3136.419921875","117","391","71.171","","0.152222216129303","5.74700021743774","","67","","","","","","0.598478778505194","5.38","","","","","","","","","","","6","2","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-17","","11981.849609375","103","661","345.512","","0.831944465637207","4.00099992752075","","67","","108","141","","","0.556926266877144","25","1","5","24","18","2","0","0","","","","34","8","3","2","1","1","0","","","","",""
"OZ Strength & Conditioning","Strength","","1","","2020-06-18","","","","",""," *06/19/2020 Abigail Snyder: Got to the gym too late; it was already closed.*","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2020-06-18","","2747.03002929688","110","411","55.176","","0.128888890147209","5.92600011825562","","70","","","","","","0.565797601963475","3.87","","","","","","","","","","","5","1","0","1","0","0","0","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","1","","2020-06-18","","16999.91015625","132","585","522.694"," *06/18/2020 Abigail Snyder: Good ride. :)*","0.973333358764648","4.85200023651123","","67","","132","153","","","0.655696266127315","41.58","0","1","7","15","33","3","0","","","","31","10","7","4","2","2","1","","","","5","3"
"Cycling","Bike","","","","2020-06-18","","2600.75","113","358","50.817","","0.113333337008953","6.39099979400635","","67","","","","","","0.566435702229744","3.38","","","","","","","","","","","4","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-18","","63500.28125","135","475","1174.701","","2.31027770042419","7.63500022888184","","82","","112","137","","","0.585920421672256","78.92","0","8","54","74","2","0","0","","","","78","44","9","2","1","0","0","","","","",""
"Cycling","Bike","","","","2020-06-18","","9430.4599609375","138","394","192.361","","0.377499997615814","6.93900012969971","","81","","111","138","","","0.59009235368105","12.83","0","1","10","10","1","0","0","","","","13","7","1","0","0","0","0","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-06-18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","","","","2020-06-19","","2657.580078125","124","355","62.222","","0.132222220301628","5.57100009918213","","74","","","","","","0.578321171551145","4.18","","","","","","","","","","","5","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-19","","2685.36010742188","116","375","55.444","","0.131944447755814","5.67500019073486","","76","","","","","","0.566734143563707","3.87","","","","","","","","","","","5","2","1","0","0","0","0","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","1.5","","2020-06-19","","19583.240234375","128","973","718.003"," *06/20/2020 Abigail Snyder: Felt pretty good. Rode the Stumpjumper, which I'm really enjoying as an option now that there is a Quarq on it. Tried to stick in my zones and just roll. Finished the entire Franke trail in under 1:10:00, which seemed fast for an easy roll and on the big bike. :)*","1.34083330631256","4.05700016021729","","67","","131","154","","","0.663629910004851","58.72","0","3","9","13","52","3","0","","","","42","16","8","5","3","3","2","","","","6","5"
"","Bike","","","","2020-06-19","","41616.37890625","173","544","922.38"," *06/19/2020 Abigail Snyder: All paved. On the gravel bike. Felt like max power was right around 200 watts. Hoping to nap then hit trails after work for some off-road training*","1.45972228050232","7.91900014877319","","89","","130","152","","","0.708127036049629","72.93","0","0","2","44","41","0","0","","","","26","41","10","4","2","1","0","","","","4","5"
"Cycling","Bike","","","","2020-06-20","","2695.31005859375","104","343","50.743","","0.129999995231628","5.74700021743774","","67","","","","","","0.527009803103789","3.4","","","","","","","","","","","6","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-20","","5196.66015625","140","375","121.437","","0.225277781486511","6.40799999237061","","71","","","","","","0.666574583461607","9.78","","","","","","","","","","","7","3","1","1","1","0","0","","","","",""
"Cycling","Bike","","","","2020-06-20","","28475.26953125","141","656","522.272","","0.986388862133026","8.01900005340576","","85","","122","152","","","0.642238501382825","40.34","0","2","10","30","17","0","0","","","","34","12","6","3","1","1","0","","","","",""
"ORRS: Off-Road Race Simulation","MTB","Warm up then complete 90 minute race effort with a group or solo. Cool down in Zone 2 to fill.","3.58333333333333","","2020-06-21","","31954.58984375","119","761","1248.643"," *06/21/2020 Abigail Snyder: I can’t believe it was only 99 TSS... Felt good during warm up and beginning of race efforts. Started raining shortly after I started and then got super slippery and scary. Maybe the most scared I’ve ever been riding... bailed early before I got hurt.* *06/21/2020 Abigail Snyder: This is the first time I’ve felt like I have more power than technical ability... like even when it was dry, I couldn’t use the power I had because I didn’t have the technical skills to manage that amount of speed on this course.*","2.54083323478699","3.49300003051758","","59","","138","162","","","0.636189752273242","102.37","0","0","5","41","72","33","0","","","","88","24","15","10","6","5","1","","","","7","5"
"DRT AR","Bike","Easy pedaling, staying below Z1 at all times. RPS should be 100+.","1","","2020-06-22","","85984.8125","165","559","1750.073"," *06/22/2020 Abigail Snyder: Coffee shop ride. Kept it pretty easy drafting off Seth for most of the ride.*","2.85999989509583","8.35099983215332","","88","","124","157","","","0.706003836767031","142.19","0","2","16","108","44","2","0","","","","62","67","21","9","4","3","1","","","","4","5"
"Cycling","Bike","","","","2020-06-23","","2543.17993164063","145","479","61.755","","0.113055557012558","6.27799987792969","","77","","","","","","0.656013131660305","4.56","","","","","","","","","","","4","2","0","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-23","","2659.67993164063","120","386","59.119","","0.12444444745779","5.93400001525879","","70","","","","","","0.631187111908627","4.63","","","","","","","","","","","4","1","1","0","0","0","0","","","","",""
"Strength","Strength","","","","2020-06-23","","0","","","","","0.977264106273651","0","","","","81","129","","","0.536158699112635","31.1","20","25","10","3","0","0","0","","","","","","","","","","","","","","",""
"DRT SO.1","Bike","","1.1","","2020-06-24","","36322.6015625","164","422","842.67"," *06/24/2020 Abigail Snyder: Ended up on more gravel than pavement even on the road bike lol. Felt good.*","1.39138889312744","7.25099992752075","","88","","122","146","","","0.69914298244478","68.03","0","2","12","52","17","0","0","","","","27","36","12","4","1","0","0","","","","2","5"
"Cycling","Bike","","","","2020-06-24","","3756.81005859375","","","","","0.164792224764824","6.33300018310547","","","","126","138","","","0.612317236488998","6.54","0","0","1","6","3","0","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2020-06-24","","2726.330078125","128","488","65.681","","0.132222220301628","5.73799991607666","","71","","","","","","0.638284550523464","5.18","","","","","","","","","","","5","1","1","1","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-24","","2662.11010742188","115","569","62.014","","0.131388887763023","5.67600011825562","","66","","","","","","0.633152286857514","5.02","","","","","","","","","","","5","1","1","1","0","0","0","","","","",""
"DRT Warm Up & Field Test","Bike","Complete DRT warm-up, then on indoor trainer start flat out sustainable effort, starting interval 2’ into the effort completing 20’ of interval time, cool down w/ Pz1-2 spinning @ 100+ rpms","1.11666666666667","","2020-06-25","","40551.8984375","183","660","904.652"," *06/25/2020 Abigail Snyder: Came as close as I ever have to puking on the bike. 😬 Overall felt good and felt like I gave it a good effort*","1.35305559635162","8.32499980926514","","90","","139","172","","","0.808915795938228","88.59","0","0","3","28","28","18","5","","","","30","19","10","12","6","1","0","","","","8","5"
"","Bike","","","","2020-06-25","","4050.38989257813","165","365","123.236","","0.203888893127441","5.51800012588501","","78","","","","","","0.716379341076675","10.29","","","","","","","","","","","4","5","2","1","0","0","0","","","","",""
"OZ Strength & Conditioning","Strength","","1","","2020-06-25","","","","",""," *06/25/2020 Abigail Snyder: Forgot to start watch. Did an hour with Paul at OPS.*","1","","","","","","","","","0.6","36","","","","","","","","","","","","","","","","","","","","","3","5"
"Cycling","Bike","","","","2020-06-25","","3957.90991210938","113","442","97.109","","0.22916667163372","4.79699993133545","","73","","","","","","0.539730716934435","6.46","","","","","","","","","","","9","3","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-25","","9369.16015625","131","477","243.109","","0.482499986886978","5.39400005340576","","73","","","","","","0.597123308347628","16.97","","","","","","","","","","","16","9","2","1","0","0","0","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-06-25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","2.5","","2020-06-26","","33712.359375","107","838","1070.432"," *06/26/2020 Abigail Snyder: Wow. TSS seems ridiculously low again. Though admittedly my legs are tired. But still... Tried to figure out what’s throwing off my flow. I think I need to work on looking through corners instead of at them.... otherwise, still not sure. Had to session a skinny 5 times that I’ve ridden 500 times... but I guess that’s what these rides are for.*","2.37888884544373","3.93700003623962","","61","","124","149","","","0.573833991062338","78.62","0","4","20","72","47","0","0","","","","91","24","10","6","4","4","2","","","","6","5"
"Cycling","Bike","","","","2020-06-26","","2489.94995117188","","","","","0.115277774631977","6.10400009155273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2020-06-26","","2672.06005859375","","","","","0.117222219705582","6.3270001411438","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-06-28","","46963.0390625","134","809","1677.421"," *06/28/2020 Abigail Snyder: Finally felt good on my bike again. Poto is a great trail to build confidence—some techy sections, but tons of flow. Lost AXS power with 3-4 miles to go... oops.* *06/29/2020 Abigail Snyder: Swapped days with Monday due to weather/trail conditions.*","3.08916664123535","4.22300004959106","","66","","138","167","","","0.765961331704201","181.45","0","4","3","46","90","41","0","","","","105","22","12","11","9","12","10","","","","7","5"
"ORVIEN","MTB","On the trail. Warm up with easy riding in z.2-3 for 20 minutes. Then complete 10x4’ max effort. These efforts should have 3’ recovery between. RIB: Z.2-3 RPMs are self-selected. Cool down and fill with z.2-3 trail riding and skill work.","2","","2020-06-29","","22183.94921875","134","935","861.844"," *06/29/2020 Abigail Snyder: Swapped days with Sunday due to weather/trail conditions.* *06/29/2020 Abigail Snyder: Forgot to charge my AXS battery—or more accurately, thought I had two spares in my bag, and didn’t. Rode SS. Called the cool down as there was no way to ride it easy enough and my chain got jammed up and kept skipping.*","1.53111112117767","4.02500009536743","","58","","143","168","","","0.744608541178124","83.99","0","1","4","16","31","41","0","","","","54","10","5","4","4","6","7","","","","6","5"
"Cycling","Bike","","","","2020-06-30","","2543.51000976563","128","471","57.087","","0.116388887166977","6.0939998626709","","73","","","","","","0.627378520749735","4.36","","","","","","","","","","","4","1","1","1","0","0","0","","","","",""
"Cycling","Bike","","","","2020-06-30","","2600.06005859375","147","417","67.531","","0.119999997317791","6.05999994277954","","74","","","","","","0.700071617698618","5.68","","","","","","","","","","","4","2","1","0","0","0","0","","","","",""
"","Bike","","","","2020-07-01","","2655.71997070313","116","347","55.783","","0.12722222507","5.83699989318848","","66","","","","","","0.57100356286563","3.94","","","","","","","","","","","5","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-01","","2630.11010742188","53","311","48.77","","0.259444445371628","2.81599998474121","","67","","","","","","0.459609213993212","4.96","","","","","","","","","","","13","1","1","0","0","0","0","","","","",""
"DRT: ZZ.1","Bike","","2","","2020-07-01","","66919.4921875","174","488","1466.078"," *07/02/2020 Abigail Snyder: That was incredibly hard. It seemed like everything hurt during my warm up (knees, hip flexor, quad, seat, etc.). Hitting 400 on the intervals was nearly impossible after the first few. Felt like I was falling apart. By the end, it was everything I could do to pedal zone 1 home. i just wanted to sit on the side of the road and be done.*","2.28472232818604","8.13599967956543","","87","","137","164","","","0.812865785880369","150.33","0","0","9","49","26","53","0","","","","72","23","8","6","9","14","1","","","","9","7"
"","Bike","","","","2020-07-02","","2658.78002929688","90","294","50.624","","0.146666660904884","5.03700017929077","","65","","","","","","0.462623698618681","2.9","","","","","","","","","","","7","1","0","0","0","0","0","","","","",""
"OZ Strength & Conditioning","Strength","","1","","2020-07-02","","0","","",""," *07/03/2020 Abigail Snyder: Worked through all of Paul’s workout routine at the gym with Seth*","0.674827218055725","0","","","","101","146","","","0.574190872833984","24.4","0","13","21","6","1","0","0","","","","","","","","","","","","","","3","5"
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","2","","2020-07-02","","22414.509765625","105","830","673.049"," *07/02/2020 Abigail Snyder: Rode with Don. Ran out of time. Will maybe get some more in later to/from work...*","1.48722219467163","4.18599987030029","","58","","131","157","","","0.592727756730776","52.14","0","0","5","34","46","4","0","","","","58","13","6","4","2","3","2","","","","4","5"
"Cycling","Bike","","","","2020-07-02","","5626.10986328125","92","535","119.544","","0.325277775526047","4.80499982833862","","64","","","","","","0.45568711799356","6.61","","","","","","","","","","","16","2","1","0","0","0","0","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-07-02","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Shop Ride","Bike","","1.5","","2020-07-04","","65812.7734375","171","613","1777.828"," *07/04/2020 Abigail Snyder: Legs are incredibly sore from something (either the gym or Wednesday’s intervals?) early this week. Felt like I had no power, but had a great ride nonetheless. Incredible route!*","2.79944443702698","6.53000020980835","","81","","139","168","","","0.808567702093456","182.08","0","2","6","44","65","51","0","","","","65","40","23","17","11","7","1","","","","8","7"
"DRT Warm Up","Bike","","0.583333333333333","","2020-07-04","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-07-05","","47167.578125","172","463","1081.737"," *07/07/2020 Abigail Snyder: Road ride up Spearfish Canyon. Got rained out of intended mtb ride. Storm blew in and we had to haul ass back down to town.*","1.69249999523163","7.74100017547607","","83","","120","147","","","0.736971869317079","91.24","1","6","17","56","22","0","0","","","","24","41","24","6","2","1","0","","","","4","5"
"Cycling","MTB","","","","2020-07-06","","46049.1796875","120","736","1711.472"," *07/07/2020 Abigail Snyder: The first hour felt really hard, then I got into a rhythm. Trails were technical in spots, but overall really fun. Weather was super hot (Wahoo said a high of 109). Used Leyzne bag again and worked really well for fueling. Lost food out of my vest again... over that.*","3.61972212791443","3.53399991989136","","65","","136","170","","","0.708214904443915","181.9","3","3","16","52","84","60","0","","","","127","31","18","14","10","11","4","","","","9","7"
"DRT: ZZ.1","Bike","","2.11666666666667","","2020-07-07","","117760.8515625","155","501","2940.473"," *07/07/2020 Abigail Snyder: Didn’t do intervals, but did do a 70-mile road ride with Seth and Jamie. #vacaySD*","5.17388868331909","6.32200002670288","","81","","125","158","","","0.744710348228259","282.24","6","20","45","89","131","19","0","","","","122","78","57","31","9","4","0","","","","8","3"
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","4.5","","2020-07-08","","94825.4375","154","527","2394.883"," *07/08/2020 Abigail Snyder: On the near side of cracked by the end. Felt strong at points and really broken at other points. Great gravel ride... with about 60% pavement.*","4.17500019073486","6.30900001525879","","83","","127","155","","","0.70212297371294","205.2","0","8","30","105","102","5","0","","","","93","87","43","15","4","1","0","","","","8","5"
"Walking","Walk","","","","2020-07-08","","10777.73046875","","","","","2.69952321052551","1.10899996757507","","43","","116","163","","","0.371760846905936","42.37","0","14","34","99","15","1","0","","","","","","","","","","","","","","",""
"EN: Trainer/Road Zone 2/3","Bike","","4.5","","2020-07-09","","67440.5625","127","352","1409.242"," *07/10/2020 Abigail Snyder: Recovery spin on a rail to trail because I was broken and had nothing left.*","2.9294445514679","6.39499998092651","","80","","110","133","","","0.576160927393208","97.26","1","19","57","97","2","0","0","","","","94","69","7","1","0","0","0","","","","1","9"
"Cycling","Bike","","","","2020-07-10","","81807.5390625","162","522","1935.174"," *07/11/2020 Abigail Snyder: Gravel ride in Iowa. Felt good, but was tired and hungry by the end.*","3.25305557250977","6.98600006103516","","83","","131","164","","","0.707532458862088","162.02","0","1","9","80","93","12","0","","","","74","79","19","9","3","3","0","","","","6","5"
"DRT FD.4.EN","Bike","","2","","2020-07-11","","41741.16015625","192","522","1039.919"," *07/12/2020 Abigail Snyder: Legs actually felt pretty good. Ran out of time/light, so only completed 7.5 of the 10 intervals. Got a late start after spending all day driving home from the SD trip.*","1.48138892650604","7.8270001411438","","81","","140","169","","","0.853133969390008","107.2","0","0","3","27","27","32","0","","","","31","22","13","8","5","6","1","","","","7","5"
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-07-12","","74537.3984375","156","379","1719.464"," *07/12/2020 Abigail Snyder: That felt waaay harder than some 2/3. The headwind first the last 8 miles or so was a killer.*","3","6.90199995040894","","82","","127","145","","","0.626425572424994","117.4","0","0","3","102","75","0","0","","","","65","93","13","2","0","0","0","","","","8","7"
"DRT AR","Bike","Easy pedaling, staying below Z1 at all times. RPS should be 100+.","1","","2020-07-13","","63109.80078125","147","411","1402.825"," *07/13/2020 Abigail Snyder: Ride home from Marion, tried to keep it easy. By the end was just over it.*","2.60055565834045","6.74100017547607","","85","","121","146","","","0.596016535916905","92.17","0","3","7","132","14","0","0","","","","74","69","6","1","1","0","0","","","","4","5"
"Cycling","Bike","","","","2020-07-14","","2706.89990234375","109","372","59.465","","0.142499998211861","5.28399991989136","","67","","","","","","0.561819713516677","4.25","","","","","","","","","","","6","2","1","0","0","0","0","","","","",""
"","Bike","","","","2020-07-15","","2651.42993164063","106","321","53.201","","0.133055552840233","5.53000020980835","","73","","","","","","0.556208012162082","3.86","","","","","","","","","","","6","1","1","0","0","0","0","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","2","","2020-07-15","","28371.0703125","105","837","822.703"," *07/16/2020 Abigail Snyder: Harder than it should have been. Forgot water and had to go back. First time riding in flats for several months. Finished up by doing skills work at the park.* *07/16/2020 Abigail Snyder: Swapped workout with Thursday's bike workout to be able to do trails before rain hit overnight.*","1.88638889789581","4.17799997329712","","62","","133","160","","","0.558724861858411","58.93","0","1","7","31","65","10","0","","","","72","22","7","4","2","2","1","","","","6","7"
"Cycling","Bike","","","","2020-07-15","","3082.69995117188","99","368","62.53","","0.161388888955116","5.31199979782104","","68","","","","","","0.508647654454646","3.89","","","","","","","","","","","7","1","1","0","0","0","0","","","","",""
"DRT: ZZ.1","Bike","","2.33333333333333","","2020-07-16","","74514.546875","182","500","1761.693"," *07/16/2020 Abigail Snyder: Those are so hard. But I feel like I did better than the first time. Grateful for the church with a water spigot at the halfway mark.*","2.6347222328186","7.85599994659424","","86","","141","164","","","0.81134649876218","173.1","0","0","3","36","66","54","0","","","","67","37","11","10","12","14","1","","","","9","5"
"OZ Strength & Conditioning","Strength","","1","","2020-07-16","","0","","","","","1.6086630821228","0","","","","91","153","","","0.544914694270467","53.56","17","43","25","9","3","0","0","","","","","","","","","","","","","","","5"
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-07-16","","4007.43994140625","128","371","87.508","","0.181388884782791","6.13700008392334","","79","","","","","","0.594937281705297","6.03","","","","","","","","","","","6","4","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-16","","2700.94995117188","86","293","43.56","","0.131944447755814","5.70499992370605","","70","","","","","","0.433583490084323","2.41","","","","","","","","","","","7","1","0","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-16","","6148.9501953125","112","322","109.761","","0.259166657924652","6.59100008010864","","75","","","","","","0.525507726972826","6.9","","","","","","","","","","","10","4","1","0","0","0","0","","","","",""
"EN: Trainer/Road Zone 2/3","Bike","","2","","2020-07-17","","55909.4296875","140","471","1060.23","","1.98944449424744","7.80600023269653","","77","","121","144","","","0.626147824294351","77.65","0","5","19","64","31","0","0","","","","46","56","11","2","1","0","0","","","","",""
"Cycling","Bike","","","","2020-07-17","","2718.86010742188","106","375","51.705","","0.124166667461395","6.05800008773804","","69","","","","","","0.537939102041248","3.37","","","","","","","","","","","5","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-17","","2601.13989257813","114","384","51.766","","0.116944447159767","6.17199993133545","","74","","","","","","0.559463275865789","3.4","","","","","","","","","","","4","1","1","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-18","","2665.23999023438","100","290","48.535","","0.121111109852791","6.11800003051758","","71","","","","","","0.492577728139816","2.73","","","","","","","","","","","6","1","0","0","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-18","","2524.63989257813","110","328","51.411","","0.120555557310581","5.80100011825562","","71","","","","","","0.542723104912997","3.39","","","","","","","","","","","5","2","1","0","0","0","0","","","","",""
"ORRS: Off-Road Race Simulation","MTB","Warm up then complete 90 minute race effort with a group or solo. Cool down in Zone 2 to fill.","2.5","","2020-07-19","","37333.98046875","126","843","1267.159"," *07/19/2020 Abigail Snyder: Did warm up, then all-out effort for one full lap of trails. Got my best time for the whole thing, which ended up being way less than 90 min, so rode hard-ish for the rest of the 90 before cooling down. Good ride.*","2.40027785301208","4.32100009918213","","63","","144","171","","","0.666568211945088","106.38","0","1","5","23","55","57","2","","","","79","23","13","9","7","7","3","","","","7","3"
"Strength","Strength","","","","2020-07-19","","0","","",""," *07/21/2020 Abigail Snyder: Two days later, my quads and abs hurt like hell. Lol. Felt pretty good at the time.*","0.624829411506653","0","","","","88","142","","","0.544435111323963","20.27","3","22","11","1","0","0","0","","","","","","","","","","","","","","5","5"
"EN: Trainer/Road Zone 2","Bike","","3","","2020-07-20","","73686.9921875","146","501","1601.146"," *07/20/2020 Abigail Snyder: Gravel ride for coffee.*","2.95611119270325","6.92399978637695","","83","","73","82","","","0.607260704850861","108.68","8","5","0","0","0","0","0","","","","77","84","9","1","0","0","0","","","","3","5"
"OZ Strength & Conditioning","Strength","","1","","2020-07-21","","0","","",""," *07/21/2020 Abigail Snyder: Moved this to Tuesday because with a doctor's appointment and work on Wednesday, there was no way I could fit it in. It was a ""do it Tuesday PM, or don't do it at all"" situation this week.* *07/22/2020 Abigail Snyder: Felt strong once I got started, even though I was still pretty sore from the gym workout on Sunday evening.*","0.56459641456604","0","","","","98","141","","","0.564849334452278","19.67","1","16","12","5","1","0","0","","","","","","","","","","","","","","3",""
"","Bike","","","","2020-07-21","","2594.2099609375","130","343","58.795","","0.118055552244186","6.14799976348877","","71","","","","","","0.61367176183313","4.23","","","","","","","","","","","4","2","1","1","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-21","","2695.81005859375","128","465","57.643","","0.116111114621162","6.42899990081787","","75","","","","","","0.612237967563685","4.08","","","","","","","","","","","4","2","1","1","0","0","0","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-07-21","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","1.5","","2020-07-22","","41361.2890625","156","332","794.291","","1.41092050075531","8.14299964904785","","85","","127","143","","","0.65860796741634","60.88","0","22","6","26","32","0","0","","","","23","48","9","1","0","0","0","","","","",""
"Mountain Biking","Bike","","","","2020-07-22","","2630.2099609375","131","341","60.293","","0.129772782325745","5.63000011444092","","70","","","","","","0.613639647617743","4.77","","","","","","","","","","","4","2","1","1","0","0","0","","","","",""
"Cycling","Bike","","","","2020-07-22","","2590.75","106","298","51.314","","0.126944437623024","5.72100019454956","","71","","","","","","0.523965757122653","3.31","","","","","","","","","","","6","1","1","0","0","0","0","","","","",""
"Afternoon Ride","Bike","","","","2020-07-23","","2112.06005859375","","","","","0.108880557119846","5.38800001144409","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ORS","MTB","Warm-up z.2. Then from a stop practice starts. One foot on the ground, count down from 5 and practice clipping in smoothly, and sprinting up to speed (approx. 15 sec.) then soft pedal back to start area. Complete 10 reps. With 2’ RIB Then complete: Z. 2-3 85-90 rpms This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","1.54166666666667","","2020-07-23","","27309.80078125","130","726","718.437"," *07/28/2020 Abigail Snyder: Felt pretty good. Starts went well.*","1.5508736371994","4.89099979400635","","72","","124","154","","","0.644988145896428","64.05","0","3","14","43","31","1","0","","","","56","15","8","4","3","3","2","","","","5","5"
